10,10,66
9.884827e-02,-9.897339e-02,1.811652e-02,1.264318e-01,1.410926e-01,1.287206e-01,1.254484e-01,1.331709e-01,1.421012e-01,1.576320e-01,1.704402e-01,1.817008e-01,1.900670e-01,1.893726e-01,1.763277e-01,1.634768e-01,1.514732e-01,1.424169e-01,1.358313e-01,1.307453e-01,1.497470e-01,1.749695e-01,2.010862e-01,2.092807e-01,1.085136e-01,1.017903e-01,1.146345e-01,1.412080e-01,1.187236e-01,1.165539e-01,1.704197e-01,1.999494e-01,2.036583e-01,2.013849e-01,1.916776e-01,1.729301e-01,1.489048e-01,1.538431e-01,1.466149e-01,1.388411e-01,1.482468e-01,1.432030e-01,1.252850e-01,1.391757e-01,-3.860548e-02,1.529553e-01,4.770734e-01,6.022562e-01,5.461438e-01,5.420362e-01,4.649130e-01,3.721140e-01,1.908694e-01,-1.010115e-01,-1.366867e-01,-9.590637e-02,-9.141408e-02,-8.962175e-02,3.256132e-02,3.389869e-01,3.483971e-01,3.372668e-01,2.892159e-01,2.979429e-01,-1.206550e-01,-1.031198e-01,
-2.588498e-02,-1.664149e-02,-1.375196e-02,-1.604319e-02,2.885089e-02,2.717251e-02,2.609688e-02,2.520980e-02,2.393539e-02,2.551517e-02,2.647635e-02,2.662423e-02,2.761109e-02,2.580385e-02,2.379542e-02,2.524357e-02,2.711253e-02,2.959441e-02,3.109188e-02,2.998353e-02,3.243601e-02,3.259075e-02,2.728440e-02,2.026598e-02,3.998464e-02,3.956251e-02,3.828115e-02,3.526957e-02,2.334345e-02,1.319799e-02,2.439922e-02,3.073848e-02,3.310927e-02,2.814147e-02,2.798708e-02,3.028181e-02,2.976670e-02,3.204563e-02,3.418060e-02,3.498833e-02,3.584313e-02,2.393896e-02,1.812945e-02,1.449057e-02,-3.675692e-02,1.235246e-02,7.446720e-02,1.124313e-01,9.993086e-02,1.019314e-01,9.132065e-02,7.693892e-02,2.478051e-02,-3.276488e-02,-3.426086e-02,-1.401484e-02,-7.285749e-03,-7.056507e-03,1.479726e-02,7.169122e-02,6.978943e-02,5.943357e-02,4.795435e-02,4.746839e-02,-2.726108e-03,-5.960845e-02,
-8.265310e-02,1.717026e-02,-3.734736e-02,-1.038677e-01,2.124611e-02,2.269162e-02,2.151505e-02,1.217698e-02,3.625425e-03,3.909601e-03,5.609229e-03,5.121442e-03,3.467483e-03,-6.694904e-03,-9.333200e-03,-3.881733e-03,-1.695244e-03,1.457462e-03,4.715237e-03,2.854812e-03,8.738152e-03,8.920301e-03,-7.198531e-03,-2.165672e-02,5.495377e-02,6.004988e-02,5.904727e-02,3.960708e-02,8.767957e-03,-1.264067e-02,2.143012e-03,5.142062e-03,1.364766e-02,9.871582e-04,1.554090e-03,1.092903e-02,1.348679e-02,1.378493e-02,1.301855e-02,5.015553e-03,1.251127e-02,-3.878019e-03,-1.572743e-02,-3.131701e-02,-9.399741e-02,-2.488917e-02,-1.516457e-02,3.653789e-02,4.386601e-02,4.249707e-02,4.897389e-02,4.980487e-02,-3.201465e-02,-6.162521e-02,-6.796523e-02,-4.372761e-02,-1.750444e-02,-1.768434e-02,-1.361816e-02,3.060620e-02,4.041262e-02,1.126329e-02,-4.572801e-03,-1.083164e-02,4.464210e-02,-1.281388e-01,
-6.046249e-02,1.287252e-01,-4.509765e-03,-1.114825e-01,5.333859e-02,5.822938e-02,6.139100e-02,5.610256e-02,5.465423e-02,6.850906e-02,7.688306e-02,7.507475e-02,6.815585e-02,4.412950e-02,2.444741e-02,1.158394e-02,-7.086460e-03,-1.636412e-02,-1.372109e-02,-1.207779e-02,1.659945e-02,4.620279e-02,5.727022e-02,6.093554e-02,9.331210e-02,1.043474e-01,1.060109e-01,9.446367e-02,5.065333e-02,2.530430e-02,5.409497e-02,5.625040e-02,6.263515e-02,3.728304e-02,3.100256e-02,3.818378e-02,2.528952e-02,2.243834e-02,1.851434e-02,1.116947e-02,3.881954e-02,4.488227e-02,3.663954e-02,2.055939e-02,-1.441054e-01,2.528194e-02,1.270927e-01,2.317913e-01,2.501430e-01,2.245178e-01,2.079225e-01,1.772752e-01,-6.068481e-04,-1.219141e-01,-1.573331e-01,-1.295852e-01,-9.031507e-02,-8.248828e-02,-1.942005e-02,1.496269e-01,1.806650e-01,1.305778e-01,8.486705e-02,7.979447e-02,7.403824e-02,-2.359757e-01,
7.923809e-02,2.098297e-01,6.284374e-02,-3.645605e-02,9.003946e-02,8.845094e-02,9.474274e-02,1.122805e-01,1.401564e-01,1.839598e-01,2.016439e-01,2.024205e-01,2.002068e-01,1.754724e-01,1.340110e-01,8.945020e-02,3.857765e-02,1.011425e-02,7.507852e-03,9.198259e-03,6.182153e-02,1.348498e-01,1.990197e-01,2.354247e-01,1.373736e-01,1.370380e-01,1.323740e-01,1.606363e-01,1.195755e-01,1.063014e-01,1.703219e-01,1.837242e-01,1.904301e-01,1.557054e-01,1.403640e-01,1.394024e-01,9.650884e-02,9.834719e-02,9.625946e-02,1.014421e-01,1.428202e-01,1.717839e-01,1.755746e-01,1.724538e-01,-1.476570e-01,1.608139e-01,5.366898e-01,7.283456e-01,7.210386e-01,6.616335e-01,5.689123e-01,4.675974e-01,1.684925e-01,-1.650718e-01,-2.320196e-01,-1.915887e-01,-1.706374e-01,-1.459890e-01,2.775653e-02,4.217262e-01,4.531715e-01,3.877136e-01,3.065266e-01,3.277028e-01,1.468777e-02,-3.034436e-01,
2.884926e-01,2.492624e-01,1.495690e-01,1.607816e-01,2.234775e-01,2.080776e-01,2.098317e-01,2.467072e-01,3.021717e-01,3.770918e-01,4.103229e-01,4.218218e-01,4.300363e-01,4.149753e-01,3.670220e-01,3.112412e-01,2.436772e-01,1.978719e-01,1.786130e-01,1.707191e-01,2.414771e-01,3.502563e-01,4.566379e-01,5.161600e-01,2.340089e-01,2.208851e-01,2.193780e-01,2.775469e-01,2.424048e-01,2.668066e-01,3.922854e-01,4.197917e-01,4.221877e-01,3.810360e-01,3.623228e-01,3.583030e-01,3.067464e-01,3.148899e-01,3.105457e-01,3.116109e-01,3.648784e-01,4.109511e-01,4.230756e-01,4.466411e-01,-8.875441e-02,4.522489e-01,1.243908e+00,1.558976e+00,1.484039e+00,1.424636e+00,1.191275e+00,9.775400e-01,4.652436e-01,-2.199327e-01,-2.758745e-01,-1.915923e-01,-2.011488e-01,-1.714651e-01,1.469945e-01,9.457063e-01,9.763258e-01,8.814223e-01,7.592349e-01,8.044622e-01,-1.329108e-01,-3.593513e-01,
4.787578e-01,2.708052e-01,2.278236e-01,5.037147e-01,5.188058e-01,4.873580e-01,4.759755e-01,5.181767e-01,5.887485e-01,6.892937e-01,7.425732e-01,7.655146e-01,7.804748e-01,7.716551e-01,7.223662e-01,6.706814e-01,5.987906e-01,5.423723e-01,5.027975e-01,4.824153e-01,5.737652e-01,7.112284e-01,8.410583e-01,9.131294e-01,4.453550e-01,4.278511e-01,4.337361e-01,4.875280e-01,4.598112e-01,5.270671e-01,7.084637e-01,7.547163e-01,7.510312e-01,6.974471e-01,6.845852e-01,6.912893e-01,6.465666e-01,6.480320e-01,6.414404e-01,6.378997e-01,7.087125e-01,7.563852e-01,7.730884e-01,8.199773e-01,-3.693318e-02,8.724556e-01,2.178238e+00,2.677637e+00,2.530238e+00,2.489375e+00,2.080914e+00,1.715488e+00,8.539535e-01,-3.233567e-01,-3.258558e-01,-1.818881e-01,-2.018084e-01,-1.863616e-01,3.255077e-01,1.723106e+00,1.760244e+00,1.607813e+00,1.449790e+00,1.497085e+00,-3.012471e-01,-4.730258e-01,
6.221457e-01,2.866801e-01,3.289362e-01,9.584178e-01,9.093757e-01,8.653482e-01,8.386493e-01,8.766971e-01,9.496212e-01,1.063745e+00,1.128209e+00,1.154015e+00,1.172544e+00,1.168830e+00,1.120391e+00,1.078916e+00,1.008421e+00,9.526404e-01,9.025513e-01,8.688338e-01,9.753236e-01,1.126762e+00,1.260868e+00,1.335678e+00,7.514800e-01,7.356404e-01,7.390329e-01,7.708902e-01,7.550868e-01,8.452428e-01,1.040035e+00,1.102200e+00,1.096733e+00,1.028258e+00,1.029082e+00,1.059139e+00,1.025097e+00,1.014655e+00,1.014204e+00,1.020226e+00,1.104382e+00,1.143626e+00,1.153119e+00,1.204481e+00,-2.969926e-05,1.340035e+00,3.179364e+00,3.884813e+00,3.690639e+00,3.642648e+00,3.065203e+00,2.546646e+00,1.277972e+00,-4.338754e-01,-3.643601e-01,-1.722281e-01,-1.684760e-01,-1.814706e-01,5.413627e-01,2.602576e+00,2.623990e+00,2.399878e+00,2.221253e+00,2.261660e+00,-4.815973e-01,-5.951657e-01,
7.189512e-01,2.913211e-01,4.218155e-01,1.357043e+00,1.247111e+00,1.196270e+00,1.160012e+00,1.194253e+00,1.263006e+00,1.379434e+00,1.446214e+00,1.469939e+00,1.491560e+00,1.493718e+00,1.446321e+00,1.414890e+00,1.348299e+00,1.298807e+00,1.247123e+00,1.202260e+00,1.314140e+00,1.467829e+00,1.595817e+00,1.666860e+00,1.029994e+00,1.018646e+00,1.019166e+00,1.034951e+00,1.033199e+00,1.127635e+00,1.305530e+00,1.375047e+00,1.370656e+00,1.293197e+00,1.305354e+00,1.356515e+00,1.332483e+00,1.314038e+00,1.322609e+00,1.340093e+00,1.430364e+00,1.462841e+00,1.458291e+00,1.503056e+00,2.539627e-02,1.714179e+00,3.976734e+00,4.833542e+00,4.623570e+00,4.546665e+00,3.841237e+00,3.216252e+00,1.619242e+00,-5.189658e-01,-3.859964e-01,-1.737559e-01,-1.278446e-01,-1.624271e-01,7.254698e-01,3.315502e+00,3.308822e+00,3.028938e+00,2.840165e+00,2.871890e+00,-6.432492e-01,-6.806038e-01,
7.544126e-01,2.901922e-01,4.588291e-01,1.515785e+00,1.380722e+00,1.327880e+00,1.288779e+00,1.321862e+00,1.387961e+00,1.503595e+00,1.570208e+00,1.592608e+00,1.615680e+00,1.620665e+00,1.573639e+00,1.546395e+00,1.481900e+00,1.435770e+00,1.384580e+00,1.335457e+00,1.448030e+00,1.601195e+00,1.725343e+00,1.793895e+00,1.142002e+00,1.132829e+00,1.132889e+00,1.143656e+00,1.148304e+00,1.242008e+00,1.408782e+00,1.480041e+00,1.476513e+00,1.396477e+00,1.412766e+00,1.472166e+00,1.452483e+00,1.431540e+00,1.444090e+00,1.466036e+00,1.557750e+00,1.588063e+00,1.576962e+00,1.617528e+00,3.540740e-02,1.858481e+00,4.284996e+00,5.195918e+00,4.983298e+00,4.891389e+00,4.137235e+00,3.474758e+00,1.751909e+00,-5.516378e-01,-3.927820e-01,-1.769443e-01,-1.103834e-01,-1.520109e-01,7.985964e-01,3.591569e+00,3.571822e+00,3.271258e+00,3.079404e+00,3.106926e+00,-7.095633e-01,-7.122829e-01,
3.009297e-02,-2.953981e-01,-2.828624e-02,8.895666e-02,5.702938e-02,4.223132e-02,3.604509e-02,2.957629e-02,2.052812e-02,2.139969e-02,3.748751e-02,5.746384e-02,6.685864e-02,6.549594e-02,5.955621e-02,5.447966e-02,4.994675e-02,4.133493e-02,3.164522e-02,2.583296e-02,2.919058e-02,2.815445e-02,3.873477e-02,4.672892e-02,1.599507e-02,1.275017e-02,3.204435e-02,4.847515e-02,1.260273e-02,-9.212462e-03,4.322801e-02,9.944942e-02,1.016986e-01,1.166027e-01,1.033045e-01,5.642823e-02,1.738322e-02,2.294547e-02,1.129291e-02,-8.269345e-03,-2.856265e-02,-5.165297e-02,-6.672413e-02,-4.576611e-02,-5.258438e-02,-1.747531e-02,1.054504e-01,1.568767e-01,1.170917e-01,1.460647e-01,1.625935e-01,9.620947e-02,5.721472e-02,-5.819178e-02,-1.192913e-01,-1.098694e-01,-9.803317e-02,-1.135676e-01,-6.668002e-02,1.392397e-02,2.251029e-02,6.597250e-02,3.695843e-02,2.528505e-02,-1.462055e-01,-6.302311e-02,
-2.578240e-02,-6.473392e-02,-1.850554e-02,-1.045594e-02,1.337902e-02,1.038709e-02,8.661365e-03,5.817194e-03,2.073882e-03,1.916920e-03,4.842585e-03,8.010231e-03,9.691389e-03,8.094567e-03,6.818175e-03,8.218027e-03,9.985412e-03,1.086635e-02,1.048956e-02,9.123359e-03,9.350934e-03,6.199274e-03,1.782884e-03,-2.214666e-03,1.730334e-02,1.708449e-02,1.844906e-02,1.651822e-02,2.493932e-03,-9.582580e-03,4.461267e-03,1.852519e-02,1.999786e-02,1.971763e-02,1.776066e-02,1.124190e-02,5.167468e-03,7.689107e-03,7.943485e-03,5.651748e-03,2.299254e-04,-1.312484e-02,-1.749803e-02,-1.679189e-02,-3.381754e-02,-1.532242e-02,1.723664e-02,4.080617e-02,2.881365e-02,3.830296e-02,4.418797e-02,2.977906e-02,6.602048e-03,-2.383640e-02,-3.389399e-02,-2.112153e-02,-1.503577e-02,-1.859543e-02,-7.133790e-03,1.239085e-02,1.154446e-02,1.556610e-02,6.419659e-03,2.327911e-03,-1.838841e-02,-4.744938e-02,
-7.787514e-02,4.311085e-03,-3.743824e-02,-9.523900e-02,1.360860e-02,1.440090e-02,1.316515e-02,5.637384e-03,-1.629061e-03,-2.073437e-03,-1.455957e-03,-2.222211e-03,-3.145532e-03,-1.071563e-02,-1.223719e-02,-6.559697e-03,-2.961128e-03,1.162555e-03,4.529663e-03,2.902585e-03,6.189931e-03,3.896423e-03,-1.252926e-02,-2.730486e-02,4.600895e-02,4.922041e-02,4.713077e-02,3.066732e-02,4.723135e-03,-1.501556e-02,-2.568917e-03,5.487323e-04,7.641404e-03,-2.841202e-03,-1.828837e-03,6.610210e-03,9.450186e-03,1.063108e-02,1.118428e-02,5.550981e-03,9.925474e-03,-7.806844e-03,-1.825439e-02,-3.201254e-02,-8.125502e-02,-2.914397e-02,-2.173523e-02,2.159912e-02,2.498496e-02,2.586350e-02,3.245899e-02,3.489074e-02,-2.897346e-02,-5.012634e-02,-5.357422e-02,-3.058576e-02,-9.894103e-03,-9.629325e-03,-8.716969e-03,1.892093e-02,2.415469e-02,5.866965e-04,-1.203095e-02,-1.696365e-02,3.742679e-02,-1.070673e-01,
-7.517720e-02,9.954242e-02,-1.619314e-02,-1.145569e-01,4.759308e-02,5.215624e-02,5.382835e-02,4.496531e-02,3.899110e-02,4.758100e-02,5.415556e-02,5.287408e-02,4.692148e-02,2.581676e-02,1.211535e-02,6.597618e-03,-4.714389e-03,-9.796308e-03,-6.904284e-03,-6.591744e-03,1.534381e-02,3.511601e-02,3.557331e-02,3.247750e-02,8.480681e-02,9.586460e-02,9.770561e-02,7.986606e-02,3.716857e-02,1.194019e-02,3.609996e-02,3.791963e-02,4.571673e-02,2.353111e-02,1.959326e-02,2.843917e-02,2.214869e-02,1.960192e-02,1.575238e-02,6.162156e-03,2.876527e-02,2.812265e-02,1.750358e-02,1.423956e-04,-1.336089e-01,8.707059e-03,7.085354e-02,1.597642e-01,1.776059e-01,1.603375e-01,1.540971e-01,1.349217e-01,-1.832699e-02,-1.069448e-01,-1.333392e-01,-1.060371e-01,-6.692385e-02,-6.320208e-02,-2.138895e-02,1.098567e-01,1.370039e-01,9.109099e-02,5.445529e-02,4.697514e-02,7.161546e-02,-2.110818e-01,
2.681849e-02,1.919814e-01,3.921165e-02,-7.070733e-02,7.404467e-02,7.550361e-02,8.167158e-02,9.223270e-02,1.108886e-01,1.452986e-01,1.599050e-01,1.589972e-01,1.541341e-01,1.276793e-01,9.090084e-02,5.411734e-02,1.165551e-02,-1.127653e-02,-1.134623e-02,-8.419941e-03,3.829301e-02,9.929364e-02,1.480185e-01,1.751523e-01,1.216646e-01,1.259196e-01,1.234704e-01,1.395087e-01,9.704771e-02,7.760912e-02,1.283029e-01,1.373760e-01,1.433919e-01,1.107690e-01,9.754208e-02,9.860295e-02,6.304973e-02,6.254541e-02,5.998621e-02,6.243428e-02,1.009178e-01,1.238971e-01,1.243936e-01,1.161769e-01,-1.555361e-01,1.061296e-01,3.858525e-01,5.487387e-01,5.542559e-01,5.025172e-01,4.383361e-01,3.617351e-01,1.034484e-01,-1.552508e-01,-2.157835e-01,-1.822549e-01,-1.531978e-01,-1.324225e-01,6.258498e-03,3.201334e-01,3.534726e-01,2.928636e-01,2.219399e-01,2.336339e-01,4.402702e-02,-2.892822e-01,
